0,0,0.869,0,-0.86,-1,galit|ricardo|nagaganap|panggugulo|manggagawa,angry|ricardo|taking place|messing|workers
-0.9,0,-0.94,0,-0.92,-1,paningin|makatarungan|masisi|pagkakasakit|pagkamatay|tao,sight|fair|blame|sickness|deaths|people
0.861,-0.86,0,0,0.862,-1,pandamdam|naghahasik|gulo|magkakuwarta|mapalaganap|unionismo|komunismo|naturang|pulo,tactile|he|mess|magkakuwarta|promote|unionismo|communism|such|island
0.295,0.239,0.049,0.346,0.208,-1,inaasinta|sapagka|salapi,targets|for|cash
0.956,0,0,0.914,0.935,-1,loob,within
0.89,0,0,0.841,0.865,-1,matapos|hanapbuhay|turingin|maayos,after|occupation|turingin|properly
0.843,0.977,0,0,0.91,-1,nakalulungkot|kasaganaan|mayaman|lupa,sadly|abundance|rich|land
0.993,0.962,0,0.845,0.933,-1,mayayaman|nagpapasasa|karangyaan|kayod|kayod|trabaho|nguni|kapos|pangangailangan|buhay|nagkakasakit|y|nakalantad|panganib,rich|shin atami|luxury|grating|grating|work|but|short|needs|life|get sick|y|exposed|risk
-0.9,0,0.636,-0.95,-0.83,-1,ricardo|strike,ricardo|strike
0.84,0,0,0.707,0.773,-1,hepe|security|pagbabanta|uwi|maibalik|katahimikan,chief|security|threat|home|restore|silence
-0.81,0,0.884,-0.87,-0.85,-1,kapalit|katigasan|ulo|pagkawala|trabaho,replacement|hardness|head|loss|work
0.03,0.09,-0.05,0.062,0.032,-1,nagmatigas|manggagawa,hardened|workers
-0.9,0,0.636,-0.95,-0.83,-1,binatilyo|naghagis|bato|naturang|bahay|natamaan|malaking|salamin|ikinabasag,teenager|cast|stone|such|home|stricken|large|glasses|ikinabasag
0.993,0.962,0,0.845,0.933,-1,kaumagahan|natagpuan|tandang|berong|lider|manggagawa|nakasubsob|mukha|sapa|buhay,kaumagahan|found|rooster|berong|leader|workers|bowed down|face|sapa|life
0,0.112,0,0.137,0.124,-1,kaba|pulo,twitter|island
0.656,-0.81,0,0.909,0.794,-1,mapahamak|tupa|nagsipagbalikan|trabaho|sagingan,damn|sheep|nagsipagbalikan|work|sagingan
-0.84,0,0.7,-0.92,-0.82,-1,napapaiyak|aurelia|maiisip|nangyayaring|sigalot|bayan,napapaiyak|aurelia|think|reoccur|discord|town
0,0.903,0,0.911,0.907,-1,mona|asawa|taon|patay|biktima|mahiwagang|sakit,mona|wife|year|dead|victims|magical|pain
0,0,0.771,-0.82,-0.79,-1,marupok|puso,fragile|heart
-0.1,-0.04,-0.12,-0.15,-0.08,-1,mababaw|luha,shallow|tears
0,0,-0.75,-0.99,-0.87,-1,pansamantala|magawa|aurelia|pangungulila|lumuha|nalulungkot,in the meantime|do|aurelia|bereavement|shed|sorry
-0.95,0,0,0,-0.95,-1,ipinagdaramdam|matindi|pagkawala|ina|nagdanas|hirap|namatay,ails|extreme|loss|mom|suffered|hardship|died
-0.97,0,0,-0.86,-0.91,-1,magawa|liham|hinanakit|madalang|mabagal|paglalakbay|sulat|bellamonte|maynila,do|letter|bitterness|infrequently|slow|travel|letter|bellamonte|manila
-0.84,0,-0.8,0,-0.82,-1,isinalaysay|hukuman|abogado|nagtatanim|saging|pataniman|gumagamit|libong|tonelada|chemical,related|court|lawyer|plants|banana|vfd|users|thousand|tons|chemical
0.909,0.983,0,0,0.946,-1,chemical|ginagamit|isinasabog|hangin|sprayers|saging|peste|iiwan|mantsa|batik|balat,chemical|used|isinasabog|air|sprayers|banana|pest|leave|stains|batik|skin
0,0.987,0,0.973,0.98,-1,malinaw|damdamin|ricardo|manggagawa|anakan,clear|feelings|ricardo|workers|foster
0.993,0.962,0,0.845,0.933,-1,salapi|tubo|isang|hangarin|buhay,cash|tube|a|purpose|life
0,0.717,0,0.765,0.741,-1,halaga|magkasakit|mamatay|kapuwa|maitaguyod|pagpapayaman,value|sick|die|both|establish|enrichment
-0.98,0,-0.95,0,-0.97,-1,don|ricardo|pananagutan|napinsala|naaangkop|halaga|maibsan|pinsala|hinanakit|nabiktima|kasakiman,don|ricardo|liability|damaged|appropriate|value|relieve|damage|bitterness|have been the victim|greed
0.966,0.896,0,0,0.931,-1,nagsusuot|guwantes|naangkop|kasuotan|gumagamit|chemical,wear|gloves|applicable|apparel|users|chemical
0.796,0.925,0,0,0.861,-1,pangarap|pala,dreams|shovel
0,0.99,0,0.782,0.886,-1,sagot|ikinalulungkot|don|ricardo,answer|regret|don|ricardo
0.909,0.983,0,0,0.946,-1,masamang|hangin|hacienda|lason|lupa|tubig|iniinom|mamamayan,bad|air|hacienda|poison|land|water|taking|citizens
0,0.987,0,0.973,0.98,-1,y|ikinamatay|kanayon|anakan|ina|buhay,y|release|villagers|foster|mom|life
-0.89,0,0.897,-0.67,-0.82,-1,pong|don|ricardo,pong|don|ricardo
0.767,0.992,0,0,0.879,-1,una|pagdapo|sakit,first|contact|pain
0.883,-0.59,0,0.533,0.67,-1,nino|ahas|tumutuklaw|kamay|nagpapakain,nino|snake|tumutuklaw|hand|feeding
0.993,0.962,0,0.845,0.933,-1,anak|panganay|buhay|sanhi|sakit|diabetes,children|firstborn|life|cause|pain|diabetes
0.62,-0.91,0,0.766,0.768,-1,nakilala|justina|quiray,met|justina|quiray
0.855,0,0,0.899,0.877,-1,kabiyak|ina|bayaning|pinarangalan,companion|mom|zoloft|honored
0,0,0,-0.94,-0.94,-1,nilusob|bansang|amerika|paraang|pilotong|kamikaze|pinuntirya|binagsakan|bomba|militar|amerikano|nakatigil|look|pearl|harbor|hawaii|disyembre,attacked|country|america|way|encountered|kamikaze|library|laid the burden|bomb|military|american|stationary|look|pearl|harbor|hawaii|december
0.86,-0.79,0,0.93,0.861,-1,dahilang|pilipinas|pamamahala|amerika|inatake|hapon|pilipinas|oras|pagkalipas|atake|pearl|harbor,reason|philippines|management|america|attacked|japanese|philippines|time|after|attack|pearl|harbor
0.718,0.78,0,0,0.749,-1,pagtataksil|hapon|naglunsad|digmaang|pandaigdig,treason|japanese|launched|war|ii
0,0,-0.98,-0.76,-0.87,-1,matayog|nguni|makatuwirang|mithiin|pagsakop|asya|angpilipinas|pagpapairal|hapon,lofty|but|reasonable|goals|conquest|asia|to speak english|exercise|japanese
0,-0.81,0,0.895,0.854,-1,maraming|pook|sinakop|hapon|malulupit|paggalang|kapuwa|pinuno|dayong|sundalo,many|area|are|japanese|wicked|respect|both|head|republicans|soldiers
-0.8,0,0.522,-0.83,-0.71,-1,nabalita|nadadakip|guerrilla|kapagdakang|pinupugutan|ulo|matalas|samurai,it was told|at large|guerrilla|kapagdakang|pinupugutan|head|sharp|samurai
0,0,-0.99,-0.85,-0.92,-1,babae|bata|tinuturukan|bayoneta|nahihiligan,girls|young|tinuturukan|bayonet|preferences
0.667,-0.86,0,0.884,0.807,-1,mabigat|kalooban|justina|kagustuhan|manlulupig|nguni|makipagtulungan|mapahamak|kababayan,heavy|will|justina|fetish|conqueror|but|work|damn|countryman
0.899,-0.74,0,0,0.824,-1,malimit|pagkikita|tenyente|dilag|bani,oftentimes|meeting|lieutenant|splendor|bani
0.052,0,0,0.069,0.06,-1,nagtataksil|justina|kababayan,nagtataksil|justina|countryman
-0.07,0,-0.09,-0.23,-0.13,-1,makipagkaibigan|kaaway,make friends|enemy
0,0,0.869,0,-0.86,-1,galit|nasambit|celso,angry|nasambit|celsus
0.799,0.834,0,0,0.817,-1,bayan|kapuwa|manatili,town|both|stay
-0.2,-0.04,0,-0.18,-0.11,-1,masikip|bani,tight|bani
0,0,0.954,-0.74,-0.85,-1,nakaumang|riple|sundalo|ulo|celso,pointed|rifle|soldiers|head|celsus
0,0,0,0.884,0.884,-1,utos|tenyente|pipisilin|sundalo|gatilyo|tiyak|bangkay|celso|sabog|bungo,command|lieutenant|pipisilin|soldiers|trigger|certain|corpse|celsus|blast|skull
-0.81,0,-0.9,0,-0.85,-1,nasukol|celso|iisa,master|celsus|alone
0,0,-0.94,0,-0.94,-1,magkahalong|kahihiyan|sindak|justina|kaibigang|tenyente|nguni|pagkagulat|masidhing|pagkatakot,mixed|shame|panic|justina|friend|lieutenant|but|surprise|extreme|scare
0,0,0.964,-0.98,-0.97,-1,tulala|nguni|tahimik|pook|kamamatayan|kasintahan,idiot|but|quiet|area|kamamatayan|boyfriend
0.027,0.254,-0.2,0.294,0.092,-1,pagkakataon,opportunity
-0.8,0,0.856,-0.84,-0.83,-1,bomba|bapor|pampang|ligaw|baka,bomb|craft|shore|wild|cow
0.956,0,0,0.914,0.935,-1,pagmumukha|pamumutla|pagkagutom|kawalan|asa|nalalapit|kamatayan,mug|pallor|hunger|the absence|hope|forthcoming|death
-0.97,0,0,-0.78,-0.88,-1,armas|gulanit|damit,weapons|ragged|dress
-0.89,0,-0.92,-0.81,-0.87,-1,paa|sugatan|paglalakad|sapatos|suot|sandalyas|basahan|dayami,feet|wounded|walking|shoes|wearing|sandals|rags|straw
0,0,-0.96,-0.93,-0.95,-1,bani|naawa|kaaway|nawala|damdamin|paghihiganti,bani|mercy|enemy|lost|feelings|revenge
0.956,0,0,0.914,0.935,-1,amerikano|inihahatid|bakuran|elementarya|hinirang|pansamantalang|kulungan,american|delivered|the yard|elementary|nominated|temporary|prison
-0.8,0,0.856,-0.84,-0.83,-1,kawangis|hapon|ligaw|baka|sunuran|sigaw|utos|bantay,similar|japanese|wild|cow|flexible|cry|command|guard
0.86,-0.79,0,0.93,0.861,-1,rati|y|makikisig|maliliksing|kawal|hapon|oras|larawan|pagod|gutom|kabiguan,in the past|y|makikisig|energetic|soldier|japanese|time|picture|tired|hungry|failure
-0.86,0,-0.99,0,-0.92,-1,bundok|kapatagan|alamang|nasupil|amerikano|hapon,mountain|plains|found|defeated|american|japanese
0,-0.94,0,0.744,0.846,-1,nagawa|pagtatanggol|bansa|isinagawa|gen|douglas|macarthur|amerikano,done|defense|country|conducted|gen|douglas|macarthur|american
0,0,-0.77,-0.88,-0.82,-1,marso|taong|napilitan|gen|macarthur|corregidor,march|year|constrained|gen|macarthur|corregidor
0,0,-0.76,-0.75,-0.76,-1,madungis|ayos|tenyente|mijara|kahi|sombrero|uniporme,grubby|ok|lieutenant|mijara|even|hat|uniform
-1,0,0,0,-1,-1,mukha|kalungkutan|pagod|datapuwa|tuwid|tuwid|tindig|lakad,face|grief|tired|but|straight|straight|bearing|walk
0,0.853,0,0.942,0.897,-1,naaalaala|magulang|kapatid|naiwan|hapon,remember|parents|brother|left|japanese
0.993,0.962,0,0.845,0.933,-1,kabataan|buhay|mapawalay|minamahal|buhay|kaibigan|mithiin|emperador,teen|life|mapawalay|dear|life|friends|goals|emperor
-1,0,0,0,-1,-1,nakadarama|kalungkutan|nasabing|hapon|naiwan|tinubuang|lupa,feel|grief|such|japanese|left|native|land
0.796,0.925,0,0,0.861,-1,justina|pangarap,justina|dreams
0,-0.94,0,0.744,0.846,-1,kawayan|kaibigan|pangalan|nguni|nagawa,bamboo|friends|name|but|done
-0.88,0,-0.84,-0.95,-0.89,-1,nagkasakit|malaria|celso|ikinamatay,sick|malaria|celsus|release
0.966,0.896,0,0,0.931,-1,hulyo|oktubre|magasing|times|this|week|kinasundo|victorio|edades|pagtatalo|pagsusulat|klasikal|makabagong|aestetika|tumutuligsa|pagpalipit|pagsasandata|halaga|sining|naayon|nakapamihasnan,july|october|magazine|times|this|week|kinasundo|victorio|edades|dispute|writing|classical|innovative|aestetika|opposed|pagpalipit|pagsasandata|value|art|applicable|nakapamihasnan
-0.78,0,0.585,-0.63,-0.66,-1,trabaho,work
0,0.943,0,0,0.943,-1,dahilan|pakiusap|pinagagawa,reason|please|guess
0.931,-0.71,0,0.63,0.758,-1,tutol|tao,con|people
0,0,0,0.984,0.984,-1,totoong|rebulto|ipagpapalagay|nagawa|rebulto|hesu|kristo|nguni|y|pagsisinungaling|dugtong|amang,real|statue|assume|done|statue|jesus|christ|but|y|lying|annex|father
0.092,0.114,0,0.108,0.105,-1,maintindihan|tao,understand|people
-0.91,0,-0.72,-0.99,-0.87,-1,pambihira,freak
0.707,0,0,0.734,0.72,-1,kahihiwalay|asawang|amerikana,kahihiwalay|wife|coat
0.723,0,0,0.98,0.851,-1,nagsama|taon|nagkasundo|bagay|dahilang|ugali|hilig,included|year|agreed|things|reason|habit|fetish
-0.78,0,0.585,-0.63,-0.66,-1,nguni|tao|subsob|trabaho,but|people|subsob|work
-0.97,0,0,-0.87,-0.92,-1,bihira|aanyaya|kaibigan|good|time|abala|trabaho,rare|invite|friends|good|time|busy|work
-0.91,0,0,-0.87,-0.89,-1,inaasahang|romano|katandaan|babae|maliit|mataba|kapintasan,expected|roman|old age|girls|small|fat|flaw
0.707,0,0,0.734,0.72,-1,namatay|maaga|asawa,died|advance|wife
0,0.923,0,0,0.923,-1,nagsilbi|asawa|sahod|namatay|naiwang|insurance|mana,served|wife|wages|died|left|insurance|inheritance
0,0.853,0,0.942,0.897,-1,daga|magulang|kapatid|probinsya|kakayahan|matulungan,rat|parents|brother|province|ability|help
-0.94,0,0.991,-0.65,-0.86,-1,naaninag|salamin|hubad|katawan|sarah|minuto|patumanggang|nagpapasarap|ginhawang|dulot|maligamgam|tubig|malay|matang|nakakikita|nakatutuksong|alindog,naaninag|glasses|nude|body|sarah|minutes|patumanggang|nagpapasarap|comfort|caused|warm|water|consciousness|crossed|see|nakatutuksong|charm
-0.97,0,0.676,-0.96,-0.87,-1,magnanakaw,thief
0,0,0.971,0,-0.97,-1,leeg|y|natutulog|pasubali|romano,neck|y|sleeping|protest|roman
-0.81,0,-0.9,0,-0.85,-1,iisa|dahilang|kahihiwalay|asawa,alone|reason|kahihiwalay|wife
0,-0.79,0,0.796,0.796,-1,tony|pasiya,tony|decision
-0.78,0,0.585,-0.63,-0.66,-1,trabaho,work
-0.54,0,0.646,-0.62,-0.6,-1,unbelievable,unbelievable
-0.91,0,-0.72,-0.99,-0.87,-1,pambihira|romano,freak|roman
0.027,0.254,-0.2,0.294,0.092,-1,pagkakataon,opportunity
0,-0.79,0,0.796,0.796,-1,naiintidan|tony,naiintidan|tony
0,0,0,-0.96,-0.96,-1,sorry|talagang|gago|kaibigan,i'm sorry|really|silly|friends
-0.79,0,-0.93,0,-0.86,-1,masakit|pagbabayad|alimony|asawa,painful|payment|alimony|wife
0,0.885,0,0.73,0.807,-1,nguni|pinagkakagastusan,but|development costs
0.931,-0.84,0,0.829,0.869,-1,kagaguhan|pasiya|romano,tomfoolery|decision|roman
0.707,0,0,0.734,0.72,-1,lalaki|kahihiwalay|asawa,boys|kahihiwalay|wife
0,0.904,0,0.896,0.9,-1,babae|nangangailangan|trabaho,girls|require|work
0.969,0.904,0,0,0.936,-1,kalipunan|taong|naglipana|azcarraga|avenida|rizal|escolta|mamimiling|puhunan|LRB|RRB|tagapagbili|bagay|aari,collection|year|naglipana|azcarraga|avenida|rizal|escolta|customers who|investment|lrb|rrb|salesman|things|owned
0.75,0.943,0,0,0.847,-1,mapapahiya|paniniyak,be ashamed|determination
0.956,0,0,0.914,0.935,-1,maghapon|natatapos|nakapaghihinayang|pakinabang|nauubos|mapalad|manigo,the day|ends|nakapaghihinayang|benefits|running|lucky|manigo
0.052,0,0,0.118,0.085,-1,humahangos|singsing,with adrenaline pumping|ring
-0.86,0,0,-0.98,-0.92,-1,taong|humahangos|nagmamadali|nakikipag|agawan|oras|maciong,year|with adrenaline pumping|hurry|interact|rivalry|time|maciong
0,0.312,-0.1,0.207,0.137,-1,maciong|bumibili|puhunan|laway|nakapagbili|listahan,maciong|buyer|investment|saliva|basque|list
0.962,-0.89,0,0.855,0.905,-1,ahente|pamilihang|kalye|malaki|pakinabang|listahan|tunay|tinatanggap|bulsang|palaging|puno|bigong|paghihintay,agents|market|street|huge|benefits|list|real|welcomed|pocket|always|full|very|waiting
0.989,-0.83,0,0.682,0.835,-1,luisita,sugar
0.806,0.991,0,0.933,0.91,-1,napigil|paligid|nakikinig|pagtatawanan|snhi|pamumutla|konduktor,kept|around|listening|laughter|snhi|pallor|conductor
0,0.782,0,0.802,0.792,-1,marunong,proficient
0.806,0.991,0,0.933,0.91,-1,naghagikgikan|tawa|paligd|nakikimatyag|pagmamainitan,naghagikgikan|laughter|paligd|nakikimatyag|pagmamainitan
-0.91,0,0,-0.81,-0.86,-1,pagngingitngit|tinitigan|konduktor|gusot|buhok|maciong,indignation|stared at|conductor|tangled|hair|maciong
0.785,-0.99,0,0.981,0.92,-1,sinukat|laki|bisig|hinagod|malas|taas|mapanuring|paningin|kuping|tainga|maciong|kulubot|sitsarong|bocaue|pintuan|trambya|makaibis|makasampa|sakay,measured|size|arm|might wilbur say|apparently|height|critical|sight|dent|ear|maciong|wrinkle|sitsarong|plus|doors|streetcar|makaibis|makasampa|riding
0.956,0,0,0.914,0.935,-1,nawala|loob,lost|within
0.936,-0.79,0,0.552,0.761,-1,y|makukuha|sayang|nakabili|bayaan|araw,y|available|alas|purchased|let|day
-0.56,0,-0.49,-0.09,-0.38,-1,makaigpaw|ga|mahihinang|tuhod|mahihinang|bisig|pagdaraingkilan,makaigpaw|ga|poor|knee|poor|arm|pagdaraingkilan
0.956,0,0,0.914,0.935,-1,babae|mapagbigay|paggitgitang|yaon|napansin|pagkaipit|katawan|matitipunong|bisig|mayupi|ang|dibdib,girls|generous|paggitgitang|it|noticed|actually does|body|under strong|arm|be dented|the|chest
0.865,-0.84,0,0.915,0.875,-1,nabigyan|balato,granted|skinor
0.989,-0.83,0,0.682,0.835,-1,nalalaman|nililibak|binibiro|luisita,more|scorn|you|sugar
0.06,-0.12,0,0,0.093,-1,lintik|buy|and|sell,isingoma|buy|and|sell
0,-0.97,0,0,0.977,-1,lion|'s|share|chicken|feed|inaalmusal,lion|'s|share|chicken|feed|inaalmusal
0.941,0.822,0,0,0.881,-1,panay|kita|labada|nginangangahan|ibong|aantay|ngungo|ina,purely|income|laundry|nginangangahan|release|waiting|ngungo|mom
0,0.273,-0.16,0.277,0.129,-1,abilidad,ability
-0.03,0.212,-0.17,0.33,0.084,-1,magtigil,come to an end
0,0.148,0,0.148,0.148,-1,makakain|lintik|listahang,eat|isingoma|list
0,0,0.957,-0.85,-0.9,-1,magsisilaking|tanga|muwang|anak,grow up|fool|naive|children
0.803,0.768,0,0,0.786,-1,maciong|hukbo|nagbibili|bumibili,maciong|army|holding|buyer
0,0.326,-0.28,0.369,0.137,-1,alok,offer
0,0,-0.75,-0.74,-0.75,-1,patay,dead
-0.6,0,0.661,-0.87,-0.71,-1,arina|pinabayaan,starch|forsaken
-0.98,0,0.674,-0.93,-0.86,-1,mabagal,slow
0.784,0,0,0,0.784,-1,pakialam,care
0.784,0,0,0,0.784,-1,pakialam,care
-0.13,0,0.013,-0.08,-0.07,-1,nabulabog|daga,word 'shoplet' refer|rat
0.976,0.811,0,0,0.893,-1,minamasdan|agiw|naglawit|tagulamig|silong|nagpapangit|silid|yaon|maubos|maisip|maciong|natagpuan|kapalarang|ipinagkait|makukulay|sikat|araw,watching|log in|naglawit|tagulamig|ground floor|nagpapangit|room|it|drain|imagine|maciong|found|fortune|withheld|colorful|popular|day
0.75,-0.88,0,0.989,0.875,-1,alimbukay|aso|alkohol|lansangan|nakahihilo|tigb|karitela|trambya,tide|dog|alcohol|streets|nakahihilo|tigb|carts|streetcar
0.092,0.114,0,0.108,0.105,-1,humahangos|tao|lansangan|maynila,with adrenaline pumping|people|streets|manila
0.981,0.891,0,0,0.936,-1,utos|hari|katulong|kamay|paa|kadiliman|labas|pagtangis|panginginig|bunganga,command|king|assistant|hand|feet|darkness|outdoor|weeping|chills|the job
-0.99,0,0,-0.7,-0.84,-1,tinatawag|nguni|kakaunti|pinipili,called|but|little|chooses
